Name,Status,Location,Price,Stars,Ratings,Link
"Lenovo Thinkpad X1 Carbon 2 14"" i7-4600U, 2.1Ghz, 8gb, 256gb SSD FREE MOUSE",Pre-Owned,From United States,"6,035.14 CZK",0,0,https://www.ebay.com/itm/Lenovo-Thinkpad-X1-Carbon-2-14-i7-4600U-2-1Ghz-8gb-256gb-SSD-FREE-MOUSE/164076260307?_trkparms=ispr%3D1&hash=item2633b50bd3:g:hgkAAOSwLJdd~T6u&enc=AQAEAAACQBPxNw%2BVj6nta7CKEs3N0qVa32KVKagb4G6p9UxWEoHJ3kABFbmP7uwMDJiosreT4A9EJSFLNgWkAjUKdFUsEnRozrsVPs0LrS3%2FgnNK5GEpmsLi9UYEZuLV3irLyWp%2Bc13Juun1kRxXDfGfbbZXguUiW5jJlL6RdC6VDCb6eNI77cNLqi4wSU9gZZZ5WY50hkLX8QUSbfY120NxWKLqbisymv2TP3M%2BJMAdzEUwWnxjdnda8eHNNlFmgV3ODrr%2FhnZWJjUs6HX4ibPJnDBYvqB84hBHivDi8IX6wEfFOsgwTw3CPqti29M3mGDWAi5XH1WGpWkrjXXfo33IJasRl5ssY0Fgn9dT%2Bl0TywSlyXouAb7XLxxMJKTXTWg0mNjmMb3U6dDBrKKcy199RxJxavHboM4g9TkNkJorQ2UU%2BSo00TJiWa%2BrYNH3iGEgkCIC7SNpWHJ4hsa%2BVJkdVD5nP3M8RGMP4Z%2BVh%2BtpKnLET3%2BCtGsJ5XExBjCddTh3sBc%2F1R%2FxsfMXFGPhr7vH1JIGEP9pPmDYBM5l7ASPKd5y7TiT8tZOijUd6j92h%2FRvs0%2F87anzLwLbAlGmKdM8F7Ke8VgN6xxASF0xskbbbEDigdUNDOCsXHPWWFBmvUOGa9jdtI2rA10lI%2FBOuVjuQSVz56%2BR6shT5%2B1DJWQp%2FfeJGZfRcMTr2B6%2FyjO86HIXr1w%2Ftifb9X3XPwEmRBEEkD5XqN5blS%2Fjk7jZA6nRH6l2BQmSI5kbp9%2BeCQ1eu%2B1kYsmY2A%3D%3D&checksum=16407626030708b6eba487484f418d7ea947f53ff6ad
Lenovo ThinkPad x1 Carbon (6th Gen) 20kh Core i7 Ultrabook 8550u/20kh0039ge,Brand New,From Italy,"68,284.87 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-6th-Gen-20KH-Ultrabook-Core-i7-8550U-20KH0039GE/303491159574?hash=item46a97b9616:g:AgQAAOSw-qleSxvu
"Lenovo ThinkPad X1 Carbon Black Notebook 35.6 cm (14"") 2560 x 1440 pixels 8th ge",Refurbished,From United Kingdom,"41,890.12 CZK",Pre,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-Black-Notebook-35-6-cm-14-2560-x-1440-pixels-8th-ge/164093380983?hash=item2634ba4977:g:pNUAAOSwCtFeUgNw
Lenovo Thinkpad 4th gen x1 Carbon Core i7 2.60 Ghz 8GB 256GB Windows 10 Pro IPS,Refurbished,From United States,"11,200.06 CZK",0,0,https://www.ebay.com/itm/Lenovo-Thinkpad-4th-gen-x1-Carbon-Core-i7-2-60-Ghz-8GB-256GB-Windows-10-Pro-IPS/392525663578?hash=item5b645a4d5a:g:iswAAOSwOb9dxeE3
"Lenovo X1 Carbon 7th 2019: i7-8665U 4K-HDR 16G 2TB NFC 3J.GAR, Captain Notebook",New (Other),From Germany,"63,803.50 CZK",0,0,https://www.ebay.com/itm/LENOVO-X1-CARBON-7th-2019-i7-8665U-4K-HDR-16G-2TB-NFC-3J-GAR-CAPTAIN-NOTEBOOK/223739288084?hash=item3417e69a14:m:mbCIDD-c_FyxQaPf79CEP1A
"Lenovo ThinkPad X1 Carbon 14"" i5 1.8GHz 4GB ""NO HDD"" Laptop NO BATTERY NO AC",Pre-Owned,From United States,"3,767.79 CZK",4.5,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-14-i5-1-8GHz-4GB-NO-HDD-Laptop-NO-BATTERY-NO-AC/401819922996?epid=20031092292&hash=item5d8e557234:g:v6MAAOSwIXNc3Et6
"HP EliteBook 820-G2 Core i5-5200u 2,70Ghz 8GB 128 SSD 12 Inch Web Wind 10",Refurbished,From Germany,"5,926.41 CZK",0,0,https://www.ebay.com/itm/HP-EliteBook-820-G2-Core-i5-5200u-2-70Ghz-8GB-128-SSD-12-Zoll-WEB-Wind-10/202644915507?hash=item2f2e940533:g:PkwAAOSwPk1eN~DN
Lenovo ThinkPad x1 Carbon (6th Gen) 20kh Core i7 Ultrabook 8550u/20kh0081ge,Brand New,From Italy,"179,537.50 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-6th-Gen-20KH-Ultrabook-Core-i7-8550U-20KH0081GE/293431040629?hash=item4451da5a75:g:Ht0AAOSw8o1eI0OO
"ThinkPad X1 Carbon Gen 5 14"" Laptop•W10P•Intel®™ i5-6300U•M2•Intel® HD 520•FHD",Refurbished,From United States,"24,723.43 CZK",0,0,https://www.ebay.com/itm/ThinkPad-X1-Carbon-Gen-5-14-Laptop-W10P-Intel-i5-6300U-M2-Intel-HD-520-FHD/293482969871?hash=item4454f2bb0f:g:BKAAAOSwBYteVo6t
"Lenovo ThinkPad X1 Carbon 14"" Ultrabook-Core i5 Mobile 1,6 GHz 35,6 cm",Brand New,From Germany,"50,132.40 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-14-Ultrabook-Core-i5-Mobile-1-6-GHz-35-6-cm/293294878359?hash=item4449bcae97:g:pWoAAOSwbI9dsYs4
"Lenovo ThinkPad X1 Carbon 14"" Laptop - Core i7 1.8GHz CPU, 16GB RAM, 512GB SSD",Brand New,From United Kingdom,"56,982.05 CZK",Len,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-14-Laptop-Core-i7-1-8GHz-CPU-16GB-RAM-512GB-SSD/113860212726?epid=12033909953&hash=item1a8298f7f6:g:4lcAAOSwOWNdXBre
"ThinkPad X1 Carbon Gen 7 14” laptop•M2•FHD•14.0""•TOUCH•IPS•16GBGB•W10H",Refurbished,From United States,"37,260.74 CZK",0,0,https://www.ebay.com/itm/ThinkPad-X1-Carbon-Gen-7-14-laptop-M2-FHD-14-0-TOUCH-IPS-16GBGB-W10H/303492174324?hash=item46a98b11f4:g:o-sAAOSwipleVpK-
"Lenovo ThinkPad X1 Carbon 14"" Ultrabook-Core i5 Mobile 1,6 GHz 35,6 cm",Brand New,From Germany,"45,391.27 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-14-Ultrabook-Core-i5-Mobile-1-6-GHz-35-6-cm/362789885022?hash=item5477f6545e:i:362789885022
"ThinkPad X1 Carbon Gen 7 14” laptop•W10P•UHD•14.0""•IPS•Intel®™ i7-8665U",Brand New,From United States,"55,244.54 CZK",0,0,https://www.ebay.com/itm/ThinkPad-X1-Carbon-Gen-7-14-laptop-W10P-UHD-14-0-IPS-Intel-i7-8665U/293486499246?hash=item44552895ae:g:JpcAAOSw409eVpih
New Genuine Lenovo ThinkPad X1 Carbon 256GB SSD 04X4477,Brand New,From United States,"13,926.09 CZK",New,0,https://www.ebay.com/itm/New-Genuine-Lenovo-ThinkPad-X1-Carbon-256GB-SSD-04X4477/182171172450?epid=1657940469&hash=item2a6a3f7e62:g:Y7AAAOSwMNxXYG6U
"Lenovo ThinkPad X1 Carbon i7 3667U 2GHz 8GB 512GB SSD 14"" Win 7 Pro",Pre-Owned,From Germany,"13,365.70 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-i7-3667U-2GHz-8GB-512GB-SSD-14-Win-7-Pro/293112844046?hash=item443ee30f0e:g:R1EAAOSwoOxcffbx
"Lenovo X1 Carbon i7 5500U 2,4GHz 8GB 512GB SSD 14"" Win 10 Pro 2560x1440",Pre-Owned,From Germany,"17,148.51 CZK",0,0,https://www.ebay.com/itm/Lenovo-X1-Carbon-i7-5500U-2-4GHz-8GB-512GB-SSD-14-Win-10-Pro-2560x1440/303487658595?hash=item46a9462a63:g:FoAAAOSwerddHXfj
Lenovo ThinkPad X1 Carbon 14in Ultrabook intel core i5-6200U Processor 8GB 256GB,Brand New,From United States,"35,398.20 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-14in-Ultrabook-intel-core-i5-6200U-Processor-8GB-256GB/272980920780?hash=item3f8eee49cc:g:mKcAAOxyyghQ7wcp
Lenovo x1 carbon 6gen 6th core i7 8550u 8gb ram 256gb 2560x1440 swedish/finnis,New (Other),From Germany,"31,737.83 CZK",0,0,https://www.ebay.com/itm/Lenovo-X1-Carbone-6Gen-6th-Core-i7-8550U-8GB-RAM-256GB-2560x1440-Suedois-Finnis/153789770966?hash=item23ce95acd6:g:-PEAAOSwIHpeFg15
s.old Thinkpad 4th gen x1 Carbon intel i7 2.6 Ghz 8GB 256GB Windows 10 Pro IPS,Refurbished,From United States,"34,441.63 CZK",0,0,https://www.ebay.com/itm/s-old-Thinkpad-4th-gen-x1-Carbon-intel-i7-2-6-Ghz-8GB-256GB-Windows-10-Pro-IPS/372828837883?hash=item56ce5497fb:g:rNEAAOSwNoBdwKyH
"Lenovo X1 Carbon i7 4600U 2,1GHz 8GB 256GB SSD 14"" Win 7 Pro IPS Touch 2560x1440",Pre-Owned,From Germany,"12,861.32 CZK",0,0,https://www.ebay.com/itm/Lenovo-X1-Carbon-i7-4600U-2-1GHz-8GB-256GB-SSD-14-Win-7-Pro-IPS-Touch-2560x1440/303323433411?hash=item469f7c49c3:g:KT8AAOSwNqxcNsit
"Lenovo ThinkPad X1 Carbon 14"" Ultrabook-Core i7 Mobile 1,8 GHz 35,6 cm",Brand New,From Germany,"61,960.01 CZK",Len,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-14-Ultrabook-Core-i7-Mobile-1-8-GHz-35-6-cm/362789885170?epid=24032254878&hash=item5477f654f2:i:362789885170
"Lenovo ThinkPad X1 Carbon 7th 14"" i7 8665U 1.9GHz 16GB RAM 512GB SSD wr-07.22",Open Box,From United States,"37,116.13 CZK",Len,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-7th-14-i7-8665U-1-9GHz-16GB-RAM-512GB-SSD-wr-07-22/223859240287?epid=28035165389&hash=item341f0ced5f:g:Ik8AAOSwUcteIh5D
"Lenovo ThinkPad X1 Carbon 14"" Laptop i5-3427U 1.8GHz 256GB SSD 4GB Ram",Refurbished,From United States,"8,124.00 CZK",5.0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-14-Laptop-i5-3427U-1-8GHz-256GB-SSD-4GB-Ram/273392915694?epid=1905029714&hash=item3fa77cd4ee:g:c1oAAOSwPxVbaKTO
Lenovo ThinkPad X1 Carbon i7-8650U Touch IR NFC 2TB 16G LTE even Captain Notebook,New (Other),From Germany,"47,335.64 CZK",0,0,https://www.ebay.com/itm/LENOVO-THINKPAD-X1-CARBON-i7-8650U-TOUCH-IR-NFC-2TB-16G-LTE-GAR-CAPTAIN-NOTEBOOK/223763776594?hash=item34195c4452:m:mA7i-8Jqb_-tOOInF7aB4Tw
"Lenovo ThinkPad X1 Carbon 7th Gen 14"" FHD Touch i7-8665U CPU 16GB 512GB PCIeNVMe",Brand New,From United States,"33,657.53 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-7th-Gen-14-FHD-Touch-i7-8665U-CPU-16GB-512GB-PCIeNVMe/124081629815?hash=item1ce3d76a77:g:xD4AAOSwS1JeRHKl
"Lenovo X1 Carbon 7th 2019: i7-8665U 4K-HDR 16G RAM is NFC 3J.GAR, Captain-Notebook",New (Other),From Germany,"61,079.87 CZK",0,0,https://www.ebay.com/itm/LENOVO-X1-CARBON-7th-2019-i7-8665U-4K-HDR-16G-RAM-NFC-3J-GAR-CAPTAIN-NOTEBOOK/223757044458?hash=item3418f58aea:m:maX6TLSLX5ukYbm1MrQLJcg
"ThinkPad X1 Carbon Gen 6 14"" Laptop•FHD•14.0""•TOUCH•IPS•W10H•Intel®™ i5-8250U",Refurbished,From United States,"31,557.53 CZK",0,0,https://www.ebay.com/itm/ThinkPad-X1-Carbon-Gen-6-14-Laptop-FHD-14-0-TOUCH-IPS-W10H-Intel-i5-8250U/303492159183?hash=item46a98ad6cf:g:yPkAAOSwLRpeVpC5
"HP EliteBook 840 G2 Core i5-5200u 2,30Ghz 8GB 256SSD 14 inch LTE 1600x900",Refurbished,From Germany,"6,052.51 CZK",0,0,https://www.ebay.com/itm/HP-EliteBook-840-G2-Core-i5-5200u-2-30Ghz-8GB-256SSD-14-Zoll-LTE-1600x900/123775593782?hash=item1cd199ad36:g:acEAAOSwgpteOudA
"Lenovo X1 Carbon 6th i5-8350U/8GB/256GB-SSD/14""FHD/W10P - 20KG-US-SB1-Approved S",Refurbished,From United Kingdom,"31,077.55 CZK",Pre,0,https://www.ebay.com/itm/Lenovo-X1-Carbon-6th-i5-8350U-8GB-256GB-SSD-14-FHD-W10P-20KG-US-SB1-Approved-S/164095351298?hash=item2634d85a02:g:FoEAAOSw-45eVB5v
"Lenovo ThinkPad X1 Carbon 7th i7-8565U 16GB 1TB M.2 SSD 14"" 4K IPS LTE 20QD003M",Refurbished,From Germany,"45,620.76 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-7th-i7-8565U-16GB-1TB-M-2-SSD-14-4K-IPS-LTE-20QD003M/352922247243?hash=item522bce204b:g:sLYAAOSwveNeEuq1
Lenovo ThinkPad x1 Carbon (6th Gen) 20kh Core i7 Ultrabook 8550u/20kh006jge,Brand New,From Italy,"84,646.81 CZK",Len,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-6th-Gen-20KH-Ultrabook-Core-i7-8550U-20KH006JGE/303456047795?epid=28018856932&hash=item46a763d2b3:g:Z98AAOSwApleJ5UJ
"Lenovo ThinkPad X1 Carbon 14"" Core i5 5300U 8GB RAM 256 SSD Win 10 Pro",Refurbished,From United States,"10,097.26 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-14-Core-i5-5300U-8GB-RAM-256-SSD-Win-10-Pro/184098815484?hash=item2add24fdfc:g:1DEAAOSw1nVeA8ZV
Lenovo X1 Carbon Gen 3 i7 2.4GHZ/8GB Ram/180GB SSD/Windows 10 Pro/*Warranty*,Refurbished,From United States,"11,350.71 CZK",0,0,https://www.ebay.com/itm/Lenovo-X1-Carbon-Gen-3-i7-2-4GHZ-8GB-Ram-180GB-SSD-Windows-10-Pro-Warranty/283684944632?hash=item420cf0baf8:g:2ucAAOSwTUBd1sFe
Lenovo X1 Carbon 2Gen Core i5 4300U 2.5Ghz 4GB RAM is 250GB SSD 1600x900,Pre-Owned,From Germany,"6,682.98 CZK",0,0,https://www.ebay.com/itm/Lenovo-X1-Carbon-2Gen-Core-i5-4300U-2-5Ghz-4GB-RAM-250GB-SSD-1600x900/401713501884?hash=item5d87fd96bc:g:stAAAOSwVv9cb9zZ
Lenovo THINKPAD X1 Carbon 4.Gen Core i5-6200U 8GB 128GB 1920x1080 IPS De.backlit,Pre-Owned,From Germany,"10,947.33 CZK",0,0,https://www.ebay.com/itm/Lenovo-THINKPAD-X1-Carbon-4-Gen-Core-i5-6200U-8GB-128GB-1920x1080-IPS-De-backlit/153826930589?hash=item23d0ccaf9d:g:apIAAOSwfedd0XE~
Lenovo ThinkPad X1 Carbon 3rd Gen Core i7-5600U 2.6G 256GB SSD 8GB 1080P w/Dock,Refurbished,From United States,"8,704.53 CZK",4.5,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-3rd-Gen-Core-i7-5600U-2-6G-256GB-SSD-8GB-1080P-w-Dock/113938131380?epid=20031092292&hash=item1a873de9b4:g:3UEAAOSwAGxdtOPe
Lenovo Thinkpad x1 Carbon 2nd gen Core i7 2.1Ghz 128GB SSD Windows 10 webcam QHD,Refurbished,From United States,"6,226.41 CZK",4.5,0,https://www.ebay.com/itm/Lenovo-Thinkpad-x1-Carbon-2nd-gen-Core-i7-2-1Ghz-128GB-SSD-Windows-10-webcam-QHD/392572537505?epid=20031092292&hash=item5b67258aa1:g:17MAAOSw~hZd6W04
 Lenovo ThinkPad X1 Carbon 3rd Gen Core i7 256GB SSD Grade B - Win 10 Pro Laptop,Refurbished,From United Kingdom,"12,687.89 CZK",5.0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-3rd-Gen-Core-i7-256GB-SSD-Grade-B-Win-10-Pro-Laptop/223698554376?epid=22029956071&hash=item3415790e08:g:dGAAAOSwDD5dndIJ
Lenovo x 1 carbon 2gen core i5 4300u 2.5ghz 4gb ram 180gb ssd 1600x900,Pre-Owned,From Germany,"7,205.00 CZK",0,0,https://www.ebay.com/itm/Lenovo-X-1-Carbone-2Gen-Core-i5-4300U-2-5Ghz-4GB-RAM-180GB-SSD-1600x900/153539852374?hash=item23bfb03856:g:UkAAAOSw04Zcb9uf
"Lenovo THINKPAD X1 Carbon Generation 5 i7-7500U 3,50GHz 8GB 256 GB SSD FHD 4G",Brand New,From Germany,"43,908.95 CZK",0,0,https://www.ebay.com/itm/Lenovo-THINKPAD-X1-Carbon-Generation-5-i7-7500U-3-50GHz-8GB-256-GB-SSD-FHD-4G/263484929395?hash=item3d58ecf573:g:hT0AAOSwFuxZ08T0
 Lenovo ThinkPad X1 Carbon 4th Gen i5-6200U 2.3GHz 256GB SSD 8GB FHD IPS BT FPR,Refurbished,From United States,"10,886.47 CZK",4.5,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-4th-Gen-i5-6200U-2-3GHz-256GB-SSD-8GB-FHD-IPS-BT-FPR/114109548862?epid=20031092292&hash=item1a9175893e:g:8XAAAOSwe-teFAHu
Lenovo Thinkpad X1 Carbon G6 i7-8550U 512GB SSD 8GB Ram FHD 20KH0039GE Top,Brand New,From Germany,"46,493.35 CZK",0,0,https://www.ebay.com/itm/Lenovo-Thinkpad-X1-Carbon-G6-i7-8550U-512GB-SSD-8GB-Ram-FHD-20KH0039GE-Top/264002613831?hash=item3d77c83247:g:YSkAAOSwmNlbzIEj
"ThinkPad X1 Carbon Gen 6 14"" Laptop•W10P•M2•Intel® UHD 620•8GBGB•FHD•14.0""",Refurbished,From United States,"24,681.18 CZK",0,0,https://www.ebay.com/itm/ThinkPad-X1-Carbon-Gen-6-14-Laptop-W10P-M2-Intel-UHD-620-8GBGB-FHD-14-0/303492152129?hash=item46a98abb41:g:1kwAAOSw9QVeVo57
Lenovo thinkpad x1 carbon g6 i5-8250u 256gb ssd 8gb ram fhd lte 20kh006dge top,Brand New,From Germany,"44,046.35 CZK",0,0,https://www.ebay.com/itm/Lenovo-Thinkpad-X1-Carbone-G6-i5-8250U-256GB-SSD-8GB-Ram-FHD-LTE-20KH006DGE-Top/253946139082?hash=item3b205e91ca:g:YSkAAOSwmNlbzIEj
"Lenovo thinkpad x 1 carbon Gen. 5 i7-7500u 3,50ghz 8gb 512 gb ssd FHD 4g lte",Brand New,From Germany,"46,638.84 CZK",0,0,https://www.ebay.com/itm/Lenovo-THINKPAD-X-1-Carbone-Gen-5-i7-7500U-3-50GHz-8GB-512-Go-SSD-FHD-4G-LTE/253416587707?hash=item3b00ce41bb:g:hT0AAOSwFuxZ08T0
"ThinkPad X1 Carbon Gen 7 14” laptop•M2•W10P•FHD•14.0""•TOUCH•IPS",Refurbished,From United States,"38,606.11 CZK",0,0,https://www.ebay.com/itm/ThinkPad-X1-Carbon-Gen-7-14-laptop-M2-W10P-FHD-14-0-TOUCH-IPS/303492178168?hash=item46a98b20f8:g:FQMAAOSwG8NeVpOz
ThinkPad X1 Carbon Gen 7 14” laptop•M2•16GBGB•W10H•Intel®™ i5-8265U,Refurbished,From United States,"33,955.80 CZK",0,0,https://www.ebay.com/itm/ThinkPad-X1-Carbon-Gen-7-14-laptop-M2-16GBGB-W10H-Intel-i5-8265U/303492159526?hash=item46a98ad826:g:IHcAAOSw409eVpHT
" Lenovo ThinkPad X1 Carbon 14"" Core i5-3317U 1.70GHZ 4GB 128GB SSD Win 10 Pro ",Pre-Owned,From United States,"4,154.96 CZK",4.5,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-14-Core-i5-3317U-1-70GHZ-4GB-128GB-SSD-Win-10-Pro/283672802310?epid=20031092292&hash=item420c377406:g:D-QAAOSwqzJdZHF1
THINKPAD X1 Carbon 18 Lenovo i7-8550U 16GB 1TB-SSD LTE Hdr-Wqhd Captain Notebook,Refurbished,From Germany,"48,872.31 CZK",0,0,https://www.ebay.com/itm/THINKPAD-X1-Carbon-18-Lenovo-i7-8550U-16GB-1TB-SSD-LTE-Hdr-Wqhd-Captain-Notebook/223880770931?hash=item3420557573:g:XKgAAOSw9gxdvhC7
"Lenovo ThinkPad X1 Carbon i7 4600U 2,1GHz 8GB 180GB 14"" Win 10 Pro 1600x900",Pre-Owned,From Germany,"10,969.91 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-i7-4600U-2-1GHz-8GB-180GB-14-Win-10-Pro-1600x900/303485311243?hash=item46a922590b:g:GB0AAOSw~bhcNDC9
"Lenovo ThinkPad X1 Carbon 1st Gen 14"" Laptop i5-3427U 1.8GHz 240GB Intel SSD 8GB",Pre-Owned,From United States,"5,803.02 CZK",4.5,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-1st-Gen-14-Laptop-i5-3427U-1-8GHz-240GB-Intel-SSD-8GB/274185640929?epid=20031092292&hash=item3fd6bcdbe1:g:HtEAAOSwMY9eEh0R
"Lenovo ThinkPad X1 Carbon i7 3667U 2GHz 8GB 256GB SSD 14"" Win 7 Pro",Pre-Owned,From Germany,"10,843.82 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-i7-3667U-2GHz-8GB-256GB-SSD-14-Win-7-Pro/293467251143?hash=item445402e1c7:g:eoYAAOSws7Fcffbz
"Lenovo ThinkPad X1 Carbon i7 4600U 2,1GHz 8GB 160GB 14"" Win 7 Pro 1600x900",Pre-Owned,From Germany,"10,969.91 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-i7-4600U-2-1GHz-8GB-160GB-14-Win-7-Pro-1600x900/293478591486?hash=item4454afebfe:g:ksYAAOSwu4dcNDDE
New Genuine Lenovo ThinkPad X1 Carbon 256GB SSD 00JT009,Brand New,From United States,"13,926.09 CZK",0,0,https://www.ebay.com/itm/New-Genuine-Lenovo-ThinkPad-X1-Carbon-256GB-SSD-00JT009/201604174103?hash=item2ef08b9117:g:Y7AAAOSwMNxXYG6U
"Lenovo ThinkPad X1 Carbon 6th i5-8350U 16GB 512GB SSD 14"" FHD Win 10 20 KGSD 6G00",Refurbished,From Germany,"41,081.38 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-6th-i5-8350U-16GB-512GB-SSD-14-FHD-Win-10-20KGSD6G00/352974323408?hash=item522ee8bed0:g:MMgAAOSwpI5eSl1W
"ThinkPad X1 Carbon Gen 7 14” laptop•M2•FHD•14.0""•TOUCH•IPS•Intel®™ i5-8265U",Brand New,From United States,"38,021.17 CZK",0,0,https://www.ebay.com/itm/ThinkPad-X1-Carbon-Gen-7-14-laptop-M2-FHD-14-0-TOUCH-IPS-Intel-i5-8265U/293483010332?hash=item4454f3591c:g:pkMAAOSwDVVeVpNF
NEW ORIGINAL LENOVO X1 CARBON PALMREST TOUCHPAD & FINGERPRINT 01LX508-NEW  ,Brand New,From United States,"3,944.89 CZK",0,0,https://www.ebay.com/itm/NEW-ORIGINAL-LENOVO-X1-CARBON-PALMREST-TOUCHPAD-FINGERPRINT-01LX508-NEW/323429461591?hash=item4b4de5ee57:g:IxIAAOSwLs5aoA5K
"Lenovo ThinkPad X1 Carbon 14"" Ultrabook-Core i7 Mobile 1,8 GHz 35,6 cm",Brand New,From Germany,"65,641.95 CZK",Len,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-CARBON-14-Ultrabook-Core-i7-Mobile-1-8-GHz-35-6-cm/362789885211?epid=11019265465&hash=item5477f6551b:g:LqAAAOSwAepdsYtC
Lenovo ThinkPad X1 Carbon i5-3427U @ 1.8GHz 256GB 8GB RAM Win10Pro Office 2019,Refurbished,From United States,"5,385.20 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-i5-3427U-1-8GHz-256GB-8GB-RAM-Win10Pro-Office-2019/114128027446?hash=item1a928f7f36:g:4~oAAOSwsCdeUx7U
Lenovo Thinkpad X1 Carbon G6 i7-8550U 1TB SSD 16GB Ram Wqhd LTE 20KH006MGE Top,Brand New,From Germany,"61,999.80 CZK",0,0,https://www.ebay.com/itm/Lenovo-Thinkpad-X1-Carbon-G6-i7-8550U-1TB-SSD-16GB-Ram-Wqhd-LTE-20KH006MGE-Top/253946139083?hash=item3b205e91cb:g:YSkAAOSwmNlbzIEj
Lenovo ThinkPad x1 Carbon (5th Gen) 20hr Core i5 Ultrabook 7200u/20hr0021uk,Brand New,From Italy,"49,373.32 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-5th-Gen-20HR-Ultrabook-Core-i5-7200U-20HR0021UK/303429797098?hash=item46a5d344ea:g:BXQAAOSwd9heDoLZ
Lenovo ThinkPad x1 Carbon (6th Gen) 20kh Core i5 Ultrabook 8250u/20kh006ege,Brand New,From Italy,"59,022.02 CZK",Len,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-6th-Gen-20KH-Ultrabook-Core-i5-8250U-20KH006EGE/293436846655?epid=3025181808&hash=item445232f23f:g:hRMAAOSwzG9eJ5Ul
"Lenovo ThinkPad X1 Carbon 14"" Ultrabook-Core i5 Mobile 1,6 GHz 35,6 cm",Brand New,From Germany,"43,323.33 CZK",Len,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-14-Ultrabook-Core-i5-Mobile-1-6-GHz-35-6-cm/362789885074?epid=5035206180&hash=item5477f65492:g:fmIAAOSwvfRdsYs0
Lenovo Yoga 15 Convertible Core i5-5200U 8GB 256GB 1920x1080 _ Touch _ LTE _,Pre-Owned,From Germany,"11,473.63 CZK",0,0,https://www.ebay.com/itm/Lenovo-Yoga-15-Convertible-Core-i5-5200U-8GB-256GB-1920x1080-Touch-LTE/153835045514?hash=item23d148828a:g:1hkAAOSwZzVeRBHT
Lenovo ThinkPad x260 Intel Core i5-6300u 2.4ghz 20f5 256gb 8gb 10 wind,Refurbished,From Germany,"9,038.41 CZK",0,0,https://www.ebay.com/itm/Lenovo-THINKPAD-X260-Intel-Core-I5-6300U-2-4GHZ-20F5-256GB-8GB-Vento-10/202902396490?hash=item2f3decde4a:g:X4MAAOSwszVeJsw7
"Lenovo ThinkPad X1 Carbon (6.Gen) - Intel i7-8550U 1,80GHz (Win10/LTE)",Brand New,From Germany,"61,760.78 CZK",Len,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-6-Gen-Intel-i7-8550U-1-80GHz-Win10-LTE/303378894213?epid=11019265465&hash=item46a2ca8d85:g:frYAAOSwKOpd3IF~
"Lenovo ThinkPad X1 Carbon Gen 7 14""WQHD Intel i7-8565U 16GB RAM 512GB SSD German",New (Other),From United Kingdom,"48,340.27 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-Gen-7-14-WQHD-Intel-i7-8565U-16GB-RAM-512GB-SSD-German/352939023398?hash=item522cce1c26:g:PxMAAOSw2XteF0pq
